SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000241_000+0.000_000+0.711_S-241,C000241,A,000+0.667,HARLEM,BLAINE,SEPTEMBER,2019,SAT,653049.88576,475716.87151,,,0.667
C000241_000+0.711_000+0.928_S-241,C000241,A,000+0.715,HARLEM,BLAINE,SEPTEMBER,2019,SAT,653054.65100,475794.17700,48.5294232836596,-108.781471660482,0.715
C000241_003+0.037_005+0.895_S-241,C000241,A,004+0.289,NOT IN CITY LIMITS,BLAINE,FEBRUARY,2021,SAT,653786.41467,480885.91164,48.5752220153809,-108.770927429199,4.289
C000241_003+0.037_005+0.895_S-241,C000241,A,004+0.646,NOT IN CITY LIMITS,BLAINE,SEPTEMBER,2019,SAT,653759.10164,481462.03694,,,4.646
C000241_003+0.037_005+0.895_S-241,C000241,A,005+0.519,NOT IN CITY LIMITS,BLAINE,NOVEMBER,2019,FRI,654128.98925,482807.87235,,,5.519
C000241_005+0.895_018+0.364_S-241,C000241,A,013+0.269,NOT IN CITY LIMITS,BLAINE,DECEMBER,2022,THU,663259.36667,491119.70861,48.666401529711102,-108.641010227094,13.269
C000241_005+0.895_018+0.364_S-241,C000241,A,014+0.142,NOT IN CITY LIMITS,BLAINE,MAY,2021,SUN,664412.86558,491907.33624,48.6733703613281,-108.625228881836,14.142
C000241_005+0.895_018+0.364_S-241,C000241,A,015+0.006,NOT IN CITY LIMITS,BLAINE,MAY,2021,MON,665354.80943,492902.01462,48.6822207754509,-108.612284629811,15.006
C000241_005+0.895_018+0.364_S-241,C000241,A,016+0.579,NOT IN CITY LIMITS,BLAINE,OCTOBER,2021,WED,667248.52744,494571.56441,48.697040000000001,-108.58629999999999,16.579
C000241_031+0.678_039+0.356_S-241,C000241,A,035+0.120,NOT IN CITY LIMITS,BLAINE,OCTOBER,2019,SAT,681395.87131,515567.85926,,,35.12
C000241_031+0.678_039+0.356_S-241,C000241,A,035+0.453,NOT IN CITY LIMITS,BLAINE,NOVEMBER,2019,MON,681377.01632,516104.46143,,,35.453
