CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000315,D,000+0.191,GREAT FALLS,CASCADE,APRIL,2021,WED,461356.47500,361205.05300,0,0,0.191
C000315,D,000+0.206,GREAT FALLS,CASCADE,FEBRUARY,2021,MON,461378.49900,361214.93300,0,0,0.206
C000315,D,001+0.356,GREAT FALLS,CASCADE,JANUARY,2021,SAT,462218.06000,361613.78300,0,0,1.3559999999999999
C000315,D,001+0.394,GREAT FALLS,CASCADE,FEBRUARY,2021,FRI,462277.18717,361634.72036,47.4900525785776,-111.328798796913,1.3940000000000001
C000315,D,001+0.394,GREAT FALLS,CASCADE,FEBRUARY,2021,WED,462277.18717,361634.72036,47.4900525785776,-111.328798796913,1.3940000000000001
C000315,D,001+0.394,GREAT FALLS,CASCADE,FEBRUARY,2021,WED,462277.18717,361634.72036,47.4900525785776,-111.328798796913,1.3940000000000001
C000315,D,001+0.394,GREAT FALLS,CASCADE,FEBRUARY,2021,WED,462277.18717,361634.72036,47.4900525785776,-111.328798796913,1.3940000000000001
C000315,A,000+0.157,GREAT FALLS,CASCADE,DECEMBER,2021,TUE,461304.63000,361169.66400,0,0,0.157
C000315,A,000+0.157,GREAT FALLS,CASCADE,DECEMBER,2021,TUE,461304.63000,361169.66400,0,0,0.157
C000315,A,000+0.415,GREAT FALLS,CASCADE,FEBRUARY,2021,WED,461679.94500,361342.29200,47.4900525789438,-111.328798796527,0.415
C000315,A,001+0.069,GREAT FALLS,CASCADE,APRIL,2021,MON,461800.67100,361401.42100,0,0,1.069
C000315,A,001+0.069,GREAT FALLS,CASCADE,MAY,2021,SAT,461800.45000,361401.29600,0,0,1.069
C000315,A,001+0.329,GREAT FALLS,CASCADE,JUNE,2021,MON,462177.83400,361581.47500,0,0,1.329
C000315,A,001+0.333,GREAT FALLS,CASCADE,FEBRUARY,2021,WED,462184.25600,361584.59900,0,0,1.333
C000315,A,001+0.358,GREAT FALLS,CASCADE,APRIL,2021,TUE,462219.97900,361601.79000,0,0,1.358
C000315,A,001+0.369,GREAT FALLS,CASCADE,DECEMBER,2021,THU,462235.87200,361609.49400,0,0,1.369
C000315,A,001+0.392,GREAT FALLS,CASCADE,APRIL,2021,WED,462269.45900,361626.28400,47.4900525789438,-111.328798796527,1.392
