CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C221114,D,000+0.000,KALISPELL,FLATHEAD,DECEMBER,2022,THU,241514.49700,453676.60300,48.2331380991466,-114.330626304673,0.0
C221114,D,000+0.000,KALISPELL,FLATHEAD,NOVEMBER,2022,FRI,241514.74500,453677.03600,48.2331380991466,-114.330626304673,0.0
C221114,D,000+0.000,KALISPELL,FLATHEAD,NOVEMBER,2022,MON,241514.72200,453676.58100,48.2331380991466,-114.330626304673,0.0
C221114,D,000+0.000,KALISPELL,FLATHEAD,NOVEMBER,2022,SAT,241514.66600,453676.59200,48.2331380991466,-114.330626304673,0.0
C221114,D,000+0.001,KALISPELL,FLATHEAD,NOVEMBER,2022,WED,241515.37000,453676.72800,48.2331380991466,-114.330626304673,0.001
C221114,D,000+0.002,KALISPELL,FLATHEAD,AUGUST,2022,WED,241516.78000,453676.25600,48.2331380991466,-114.330626304673,0.002
C221114,D,000+0.323,KALISPELL,FLATHEAD,SEPTEMBER,2022,TUE,241982.74900,453694.42300,0,0,0.323
C221114,D,000+0.789,NOT IN CITY LIMITS,FLATHEAD,JANUARY,2022,SAT,241956.86440,454405.38458,48.240023383764999,-114.325145916764,0.789
C221114,A,000+0.209,KALISPELL,FLATHEAD,AUGUST,2022,TUE,241845.05300,453620.27600,0,0,0.209
C221114,A,000+0.807,NOT IN CITY LIMITS,FLATHEAD,MARCH,2022,THU,241964.18927,454418.75254,48.24032522668,-114.325222590448,0.807
